,x,y,label,replicate,barcode
364,-1.129032258064516,-1.4516129032258065,cond_1,cond_1_rep1,barcode365
365,-0.806451612903226,-1.4516129032258065,cond_1,cond_1_rep1,barcode366
366,-0.48387096774193594,-1.4516129032258065,cond_1,cond_1_rep1,barcode367
367,-0.16129032258064502,-1.4516129032258065,cond_1,cond_1_rep1,barcode368
368,0.16129032258064502,-1.4516129032258065,cond_1,cond_1_rep1,barcode369
369,0.48387096774193505,-1.4516129032258065,cond_1,cond_1_rep1,barcode370
370,0.806451612903226,-1.4516129032258065,cond_1,cond_1_rep1,barcode371
371,1.129032258064516,-1.4516129032258065,cond_1,cond_1_rep1,barcode372
372,1.451612903225806,-1.4516129032258065,cond_1,cond_1_rep1,barcode373
373,1.774193548387097,-1.4516129032258065,cond_1,cond_1_rep1,barcode374
374,2.096774193548387,-1.4516129032258065,cond_1,cond_1_rep1,barcode375
375,2.419354838709677,-1.4516129032258065,cond_1,cond_1_rep1,barcode376
376,2.741935483870968,-1.4516129032258065,cond_1,cond_1_rep1,barcode377
377,3.064516129032258,-1.4516129032258065,cond_1,cond_1_rep1,barcode378
378,3.387096774193548,-1.4516129032258065,cond_1,cond_1_rep1,barcode379
379,3.709677419354838,-1.4516129032258065,cond_1,cond_1_rep1,barcode380
380,4.032258064516128,-1.4516129032258065,cond_1,cond_1_rep1,barcode381
381,4.35483870967742,-1.4516129032258065,cond_1,cond_1_rep1,barcode382
382,4.67741935483871,-1.4516129032258065,cond_1,cond_1_rep1,barcode383
383,5.0,-1.4516129032258065,cond_1,cond_1_rep1,barcode384
384,-5.0,-1.129032258064516,cond_1,cond_1_rep1,barcode385
385,-4.67741935483871,-1.129032258064516,cond_1,cond_1_rep1,barcode386
386,-4.354838709677419,-1.129032258064516,cond_1,cond_1_rep1,barcode387
387,-4.032258064516129,-1.129032258064516,cond_1,cond_1_rep1,barcode388
388,-3.709677419354839,-1.129032258064516,cond_1,cond_1_rep1,barcode389
389,-3.3870967741935485,-1.129032258064516,cond_1,cond_1_rep1,barcode390
390,-3.064516129032258,-1.129032258064516,cond_1,cond_1_rep1,barcode391
391,-2.741935483870968,-1.129032258064516,cond_1,cond_1_rep1,barcode392
392,-2.4193548387096775,-1.129032258064516,cond_1,cond_1_rep1,barcode393
393,-2.096774193548387,-1.129032258064516,cond_1,cond_1_rep1,barcode394
394,-1.774193548387097,-1.129032258064516,cond_1,cond_1_rep1,barcode395
395,-1.4516129032258065,-1.129032258064516,cond_1,cond_1_rep1,barcode396
396,-1.129032258064516,-1.129032258064516,cond_1,cond_1_rep1,barcode397
397,-0.806451612903226,-1.129032258064516,cond_1,cond_1_rep1,barcode398
398,-0.48387096774193594,-1.129032258064516,cond_1,cond_1_rep1,barcode399
399,-0.16129032258064502,-1.129032258064516,cond_1,cond_1_rep1,barcode400
400,0.16129032258064502,-1.129032258064516,cond_1,cond_1_rep1,barcode401
401,0.48387096774193505,-1.129032258064516,cond_1,cond_1_rep1,barcode402
402,0.806451612903226,-1.129032258064516,cond_1,cond_1_rep1,barcode403
403,1.129032258064516,-1.129032258064516,cond_1,cond_1_rep1,barcode404
404,1.451612903225806,-1.129032258064516,cond_1,cond_1_rep1,barcode405
405,1.774193548387097,-1.129032258064516,cond_1,cond_1_rep1,barcode406
406,2.096774193548387,-1.129032258064516,cond_1,cond_1_rep1,barcode407
407,2.419354838709677,-1.129032258064516,cond_1,cond_1_rep1,barcode408
408,2.741935483870968,-1.129032258064516,cond_1,cond_1_rep1,barcode409
409,3.064516129032258,-1.129032258064516,cond_1,cond_1_rep1,barcode410
410,3.387096774193548,-1.129032258064516,cond_1,cond_1_rep1,barcode411
411,3.709677419354838,-1.129032258064516,cond_1,cond_1_rep1,barcode412
412,4.032258064516128,-1.129032258064516,cond_1,cond_1_rep1,barcode413
413,4.35483870967742,-1.129032258064516,cond_1,cond_1_rep1,barcode414
414,4.67741935483871,-1.129032258064516,cond_1,cond_1_rep1,barcode415
415,5.0,-1.129032258064516,cond_1,cond_1_rep1,barcode416
416,-5.0,-0.806451612903226,cond_1,cond_1_rep1,barcode417
417,-4.67741935483871,-0.806451612903226,cond_1,cond_1_rep1,barcode418
418,-4.354838709677419,-0.806451612903226,cond_1,cond_1_rep1,barcode419
419,-4.032258064516129,-0.806451612903226,cond_1,cond_1_rep1,barcode420
420,-3.709677419354839,-0.806451612903226,cond_1,cond_1_rep1,barcode421
421,-3.3870967741935485,-0.806451612903226,cond_1,cond_1_rep1,barcode422
422,-3.064516129032258,-0.806451612903226,cond_1,cond_1_rep1,barcode423
423,-2.741935483870968,-0.806451612903226,cond_1,cond_1_rep1,barcode424
424,-2.4193548387096775,-0.806451612903226,cond_1,cond_1_rep1,barcode425
425,-2.096774193548387,-0.806451612903226,cond_1,cond_1_rep1,barcode426
426,-1.774193548387097,-0.806451612903226,cond_1,cond_1_rep1,barcode427
427,-1.4516129032258065,-0.806451612903226,cond_1,cond_1_rep1,barcode428
428,-1.129032258064516,-0.806451612903226,cond_1,cond_1_rep1,barcode429
429,-0.806451612903226,-0.806451612903226,cond_1,cond_1_rep1,barcode430
430,-0.48387096774193594,-0.806451612903226,cond_1,cond_1_rep1,barcode431
431,-0.16129032258064502,-0.806451612903226,cond_1,cond_1_rep1,barcode432
432,0.16129032258064502,-0.806451612903226,cond_1,cond_1_rep1,barcode433
433,0.48387096774193505,-0.806451612903226,cond_1,cond_1_rep1,barcode434
434,0.806451612903226,-0.806451612903226,cond_1,cond_1_rep1,barcode435
435,1.129032258064516,-0.806451612903226,cond_1,cond_1_rep1,barcode436
436,1.451612903225806,-0.806451612903226,cond_1,cond_1_rep1,barcode437
437,1.774193548387097,-0.806451612903226,cond_1,cond_1_rep1,barcode438
438,2.096774193548387,-0.806451612903226,cond_1,cond_1_rep1,barcode439
439,2.419354838709677,-0.806451612903226,cond_1,cond_1_rep1,barcode440
440,2.741935483870968,-0.806451612903226,cond_1,cond_1_rep1,barcode441
441,3.064516129032258,-0.806451612903226,cond_1,cond_1_rep1,barcode442
442,3.387096774193548,-0.806451612903226,cond_1,cond_1_rep1,barcode443
443,3.709677419354838,-0.806451612903226,cond_1,cond_1_rep1,barcode444
444,4.032258064516128,-0.806451612903226,cond_1,cond_1_rep1,barcode445
445,4.35483870967742,-0.806451612903226,cond_1,cond_1_rep1,barcode446
446,4.67741935483871,-0.806451612903226,cond_1,cond_1_rep1,barcode447
447,5.0,-0.806451612903226,cond_1,cond_1_rep1,barcode448
448,-5.0,-0.48387096774193594,cond_1,cond_1_rep1,barcode449
449,-4.67741935483871,-0.48387096774193594,cond_1,cond_1_rep1,barcode450
450,-4.354838709677419,-0.48387096774193594,cond_1,cond_1_rep1,barcode451
451,-4.032258064516129,-0.48387096774193594,cond_1,cond_1_rep1,barcode452
452,-3.709677419354839,-0.48387096774193594,cond_1,cond_1_rep1,barcode453
453,-3.3870967741935485,-0.48387096774193594,cond_1,cond_1_rep1,barcode454
454,-3.064516129032258,-0.48387096774193594,cond_1,cond_1_rep1,barcode455
455,-2.741935483870968,-0.48387096774193594,cond_1,cond_1_rep1,barcode456
456,-2.4193548387096775,-0.48387096774193594,cond_1,cond_1_rep1,barcode457
457,-2.096774193548387,-0.48387096774193594,cond_1,cond_1_rep1,barcode458
458,-1.774193548387097,-0.48387096774193594,cond_1,cond_1_rep1,barcode459
459,-1.4516129032258065,-0.48387096774193594,cond_1,cond_1_rep1,barcode460
460,-1.129032258064516,-0.48387096774193594,cond_1,cond_1_rep1,barcode461
461,-0.806451612903226,-0.48387096774193594,cond_1,cond_1_rep1,barcode462
462,-0.48387096774193594,-0.48387096774193594,cond_1,cond_1_rep1,barcode463
463,-0.16129032258064502,-0.48387096774193594,cond_1,cond_1_rep1,barcode464
464,0.16129032258064502,-0.48387096774193594,cond_1,cond_1_rep1,barcode465
465,0.48387096774193505,-0.48387096774193594,cond_1,cond_1_rep1,barcode466
466,0.806451612903226,-0.48387096774193594,cond_1,cond_1_rep1,barcode467
467,1.129032258064516,-0.48387096774193594,cond_1,cond_1_rep1,barcode468
468,1.451612903225806,-0.48387096774193594,cond_1,cond_1_rep1,barcode469
469,1.774193548387097,-0.48387096774193594,cond_1,cond_1_rep1,barcode470
470,2.096774193548387,-0.48387096774193594,cond_1,cond_1_rep1,barcode471
471,2.419354838709677,-0.48387096774193594,cond_1,cond_1_rep1,barcode472
472,2.741935483870968,-0.48387096774193594,cond_1,cond_1_rep1,barcode473
473,3.064516129032258,-0.48387096774193594,cond_1,cond_1_rep1,barcode474
474,3.387096774193548,-0.48387096774193594,cond_1,cond_1_rep1,barcode475
475,3.709677419354838,-0.48387096774193594,cond_1,cond_1_rep1,barcode476
476,4.032258064516128,-0.48387096774193594,cond_1,cond_1_rep1,barcode477
477,4.35483870967742,-0.48387096774193594,cond_1,cond_1_rep1,barcode478
478,4.67741935483871,-0.48387096774193594,cond_1,cond_1_rep1,barcode479
479,5.0,-0.48387096774193594,cond_1,cond_1_rep1,barcode480
480,-5.0,-0.16129032258064502,cond_1,cond_1_rep1,barcode481
481,-4.67741935483871,-0.16129032258064502,cond_1,cond_1_rep1,barcode482
482,-4.354838709677419,-0.16129032258064502,cond_1,cond_1_rep1,barcode483
483,-4.032258064516129,-0.16129032258064502,cond_1,cond_1_rep1,barcode484
484,-3.709677419354839,-0.16129032258064502,cond_1,cond_1_rep1,barcode485
485,-3.3870967741935485,-0.16129032258064502,cond_1,cond_1_rep1,barcode486
486,-3.064516129032258,-0.16129032258064502,cond_1,cond_1_rep1,barcode487
487,-2.741935483870968,-0.16129032258064502,cond_1,cond_1_rep1,barcode488
488,-2.4193548387096775,-0.16129032258064502,cond_1,cond_1_rep1,barcode489
489,-2.096774193548387,-0.16129032258064502,cond_1,cond_1_rep1,barcode490
490,-1.774193548387097,-0.16129032258064502,cond_1,cond_1_rep1,barcode491
491,-1.4516129032258065,-0.16129032258064502,cond_1,cond_1_rep1,barcode492
492,-1.129032258064516,-0.16129032258064502,cond_1,cond_1_rep1,barcode493
493,-0.806451612903226,-0.16129032258064502,cond_1,cond_1_rep1,barcode494
494,-0.48387096774193594,-0.16129032258064502,cond_1,cond_1_rep1,barcode495
495,-0.16129032258064502,-0.16129032258064502,cond_1,cond_1_rep1,barcode496
496,0.16129032258064502,-0.16129032258064502,cond_1,cond_1_rep1,barcode497
497,0.48387096774193505,-0.16129032258064502,cond_1,cond_1_rep1,barcode498
498,0.806451612903226,-0.16129032258064502,cond_1,cond_1_rep1,barcode499
499,1.129032258064516,-0.16129032258064502,cond_1,cond_1_rep1,barcode500
500,1.451612903225806,-0.16129032258064502,cond_1,cond_1_rep1,barcode501
501,1.774193548387097,-0.16129032258064502,cond_1,cond_1_rep1,barcode502
502,2.096774193548387,-0.16129032258064502,cond_1,cond_1_rep1,barcode503
503,2.419354838709677,-0.16129032258064502,cond_1,cond_1_rep1,barcode504
504,2.741935483870968,-0.16129032258064502,cond_1,cond_1_rep1,barcode505
505,3.064516129032258,-0.16129032258064502,cond_1,cond_1_rep1,barcode506
506,3.387096774193548,-0.16129032258064502,cond_1,cond_1_rep1,barcode507
507,3.709677419354838,-0.16129032258064502,cond_1,cond_1_rep1,barcode508
508,4.032258064516128,-0.16129032258064502,cond_1,cond_1_rep1,barcode509
509,4.35483870967742,-0.16129032258064502,cond_1,cond_1_rep1,barcode510
510,4.67741935483871,-0.16129032258064502,cond_1,cond_1_rep1,barcode511
511,5.0,-0.16129032258064502,cond_1,cond_1_rep1,barcode512
512,-5.0,0.16129032258064502,cond_1,cond_1_rep1,barcode513
513,-4.67741935483871,0.16129032258064502,cond_1,cond_1_rep1,barcode514
514,-4.354838709677419,0.16129032258064502,cond_1,cond_1_rep1,barcode515
515,-4.032258064516129,0.16129032258064502,cond_1,cond_1_rep1,barcode516
516,-3.709677419354839,0.16129032258064502,cond_1,cond_1_rep1,barcode517
517,-3.3870967741935485,0.16129032258064502,cond_1,cond_1_rep1,barcode518
518,-3.064516129032258,0.16129032258064502,cond_1,cond_1_rep1,barcode519
519,-2.741935483870968,0.16129032258064502,cond_1,cond_1_rep1,barcode520
520,-2.4193548387096775,0.16129032258064502,cond_1,cond_1_rep1,barcode521
521,-2.096774193548387,0.16129032258064502,cond_1,cond_1_rep1,barcode522
522,-1.774193548387097,0.16129032258064502,cond_1,cond_1_rep1,barcode523
523,-1.4516129032258065,0.16129032258064502,cond_1,cond_1_rep1,barcode524
524,-1.129032258064516,0.16129032258064502,cond_1,cond_1_rep1,barcode525
525,-0.806451612903226,0.16129032258064502,cond_1,cond_1_rep1,barcode526
526,-0.48387096774193594,0.16129032258064502,cond_1,cond_1_rep1,barcode527
527,-0.16129032258064502,0.16129032258064502,cond_1,cond_1_rep1,barcode528
528,0.16129032258064502,0.16129032258064502,cond_1,cond_1_rep1,barcode529
529,0.48387096774193505,0.16129032258064502,cond_1,cond_1_rep1,barcode530
530,0.806451612903226,0.16129032258064502,cond_1,cond_1_rep1,barcode531
531,1.129032258064516,0.16129032258064502,cond_1,cond_1_rep1,barcode532
532,1.451612903225806,0.16129032258064502,cond_1,cond_1_rep1,barcode533
533,1.774193548387097,0.16129032258064502,cond_1,cond_1_rep1,barcode534
534,2.096774193548387,0.16129032258064502,cond_1,cond_1_rep1,barcode535
535,2.419354838709677,0.16129032258064502,cond_1,cond_1_rep1,barcode536
536,2.741935483870968,0.16129032258064502,cond_1,cond_1_rep1,barcode537
537,3.064516129032258,0.16129032258064502,cond_1,cond_1_rep1,barcode538
538,3.387096774193548,0.16129032258064502,cond_1,cond_1_rep1,barcode539
539,3.709677419354838,0.16129032258064502,cond_1,cond_1_rep1,barcode540
540,4.032258064516128,0.16129032258064502,cond_1,cond_1_rep1,barcode541
541,4.35483870967742,0.16129032258064502,cond_1,cond_1_rep1,barcode542
542,4.67741935483871,0.16129032258064502,cond_1,cond_1_rep1,barcode543
543,5.0,0.16129032258064502,cond_1,cond_1_rep1,barcode544
544,-5.0,0.48387096774193505,cond_1,cond_1_rep1,barcode545
545,-4.67741935483871,0.48387096774193505,cond_1,cond_1_rep1,barcode546
546,-4.354838709677419,0.48387096774193505,cond_1,cond_1_rep1,barcode547
547,-4.032258064516129,0.48387096774193505,cond_1,cond_1_rep1,barcode548
548,-3.709677419354839,0.48387096774193505,cond_1,cond_1_rep1,barcode549
549,-3.3870967741935485,0.48387096774193505,cond_1,cond_1_rep1,barcode550
550,-3.064516129032258,0.48387096774193505,cond_1,cond_1_rep1,barcode551
551,-2.741935483870968,0.48387096774193505,cond_1,cond_1_rep1,barcode552
552,-2.4193548387096775,0.48387096774193505,cond_1,cond_1_rep1,barcode553
553,-2.096774193548387,0.48387096774193505,cond_1,cond_1_rep1,barcode554
554,-1.774193548387097,0.48387096774193505,cond_1,cond_1_rep1,barcode555
555,-1.4516129032258065,0.48387096774193505,cond_1,cond_1_rep1,barcode556
556,-1.129032258064516,0.48387096774193505,cond_1,cond_1_rep1,barcode557
557,-0.806451612903226,0.48387096774193505,cond_1,cond_1_rep1,barcode558
558,-0.48387096774193594,0.48387096774193505,cond_1,cond_1_rep1,barcode559
559,-0.16129032258064502,0.48387096774193505,cond_1,cond_1_rep1,barcode560
560,0.16129032258064502,0.48387096774193505,cond_1,cond_1_rep1,barcode561
561,0.48387096774193505,0.48387096774193505,cond_1,cond_1_rep1,barcode562
562,0.806451612903226,0.48387096774193505,cond_1,cond_1_rep1,barcode563
563,1.129032258064516,0.48387096774193505,cond_1,cond_1_rep1,barcode564
564,1.451612903225806,0.48387096774193505,cond_1,cond_1_rep1,barcode565
565,1.774193548387097,0.48387096774193505,cond_1,cond_1_rep1,barcode566
566,2.096774193548387,0.48387096774193505,cond_1,cond_1_rep1,barcode567
567,2.419354838709677,0.48387096774193505,cond_1,cond_1_rep1,barcode568
568,2.741935483870968,0.48387096774193505,cond_1,cond_1_rep1,barcode569
569,3.064516129032258,0.48387096774193505,cond_1,cond_1_rep1,barcode570
570,3.387096774193548,0.48387096774193505,cond_1,cond_1_rep1,barcode571
571,3.709677419354838,0.48387096774193505,cond_1,cond_1_rep1,barcode572
572,4.032258064516128,0.48387096774193505,cond_1,cond_1_rep1,barcode573
573,4.35483870967742,0.48387096774193505,cond_1,cond_1_rep1,barcode574
574,4.67741935483871,0.48387096774193505,cond_1,cond_1_rep1,barcode575
575,5.0,0.48387096774193505,cond_1,cond_1_rep1,barcode576
576,-5.0,0.806451612903226,cond_1,cond_1_rep1,barcode577
577,-4.67741935483871,0.806451612903226,cond_1,cond_1_rep1,barcode578
578,-4.354838709677419,0.806451612903226,cond_1,cond_1_rep1,barcode579
579,-4.032258064516129,0.806451612903226,cond_1,cond_1_rep1,barcode580
580,-3.709677419354839,0.806451612903226,cond_1,cond_1_rep1,barcode581
581,-3.3870967741935485,0.806451612903226,cond_1,cond_1_rep1,barcode582
582,-3.064516129032258,0.806451612903226,cond_1,cond_1_rep1,barcode583
583,-2.741935483870968,0.806451612903226,cond_1,cond_1_rep1,barcode584
584,-2.4193548387096775,0.806451612903226,cond_1,cond_1_rep1,barcode585
585,-2.096774193548387,0.806451612903226,cond_1,cond_1_rep1,barcode586
586,-1.774193548387097,0.806451612903226,cond_1,cond_1_rep1,barcode587
587,-1.4516129032258065,0.806451612903226,cond_1,cond_1_rep1,barcode588
588,-1.129032258064516,0.806451612903226,cond_1,cond_1_rep1,barcode589
589,-0.806451612903226,0.806451612903226,cond_1,cond_1_rep1,barcode590
590,-0.48387096774193594,0.806451612903226,cond_1,cond_1_rep1,barcode591
591,-0.16129032258064502,0.806451612903226,cond_1,cond_1_rep1,barcode592
592,0.16129032258064502,0.806451612903226,cond_1,cond_1_rep1,barcode593
593,0.48387096774193505,0.806451612903226,cond_1,cond_1_rep1,barcode594
594,0.806451612903226,0.806451612903226,cond_1,cond_1_rep1,barcode595
595,1.129032258064516,0.806451612903226,cond_1,cond_1_rep1,barcode596
596,1.451612903225806,0.806451612903226,cond_1,cond_1_rep1,barcode597
597,1.774193548387097,0.806451612903226,cond_1,cond_1_rep1,barcode598
598,2.096774193548387,0.806451612903226,cond_1,cond_1_rep1,barcode599
599,2.419354838709677,0.806451612903226,cond_1,cond_1_rep1,barcode600
600,2.741935483870968,0.806451612903226,cond_1,cond_1_rep1,barcode601
601,3.064516129032258,0.806451612903226,cond_1,cond_1_rep1,barcode602
602,3.387096774193548,0.806451612903226,cond_1,cond_1_rep1,barcode603
603,3.709677419354838,0.806451612903226,cond_1,cond_1_rep1,barcode604
604,4.032258064516128,0.806451612903226,cond_1,cond_1_rep1,barcode605
605,4.35483870967742,0.806451612903226,cond_1,cond_1_rep1,barcode606
606,4.67741935483871,0.806451612903226,cond_1,cond_1_rep1,barcode607
607,5.0,0.806451612903226,cond_1,cond_1_rep1,barcode608
608,-5.0,1.129032258064516,cond_1,cond_1_rep1,barcode609
609,-4.67741935483871,1.129032258064516,cond_1,cond_1_rep1,barcode610
610,-4.354838709677419,1.129032258064516,cond_1,cond_1_rep1,barcode611
611,-4.032258064516129,1.129032258064516,cond_1,cond_1_rep1,barcode612
612,-3.709677419354839,1.129032258064516,cond_1,cond_1_rep1,barcode613
613,-3.3870967741935485,1.129032258064516,cond_1,cond_1_rep1,barcode614
614,-3.064516129032258,1.129032258064516,cond_1,cond_1_rep1,barcode615
615,-2.741935483870968,1.129032258064516,cond_1,cond_1_rep1,barcode616
616,-2.4193548387096775,1.129032258064516,cond_1,cond_1_rep1,barcode617
617,-2.096774193548387,1.129032258064516,cond_1,cond_1_rep1,barcode618
618,-1.774193548387097,1.129032258064516,cond_1,cond_1_rep1,barcode619
619,-1.4516129032258065,1.129032258064516,cond_1,cond_1_rep1,barcode620
620,-1.129032258064516,1.129032258064516,cond_1,cond_1_rep1,barcode621
621,-0.806451612903226,1.129032258064516,cond_1,cond_1_rep1,barcode622
622,-0.48387096774193594,1.129032258064516,cond_1,cond_1_rep1,barcode623
623,-0.16129032258064502,1.129032258064516,cond_1,cond_1_rep1,barcode624
624,0.16129032258064502,1.129032258064516,cond_1,cond_1_rep1,barcode625
625,0.48387096774193505,1.129032258064516,cond_1,cond_1_rep1,barcode626
626,0.806451612903226,1.129032258064516,cond_1,cond_1_rep1,barcode627
627,1.129032258064516,1.129032258064516,cond_1,cond_1_rep1,barcode628
628,1.451612903225806,1.129032258064516,cond_1,cond_1_rep1,barcode629
629,1.774193548387097,1.129032258064516,cond_1,cond_1_rep1,barcode630
630,2.096774193548387,1.129032258064516,cond_1,cond_1_rep1,barcode631
631,2.419354838709677,1.129032258064516,cond_1,cond_1_rep1,barcode632
632,2.741935483870968,1.129032258064516,cond_1,cond_1_rep1,barcode633
633,3.064516129032258,1.129032258064516,cond_1,cond_1_rep1,barcode634
634,3.387096774193548,1.129032258064516,cond_1,cond_1_rep1,barcode635
635,3.709677419354838,1.129032258064516,cond_1,cond_1_rep1,barcode636
636,4.032258064516128,1.129032258064516,cond_1,cond_1_rep1,barcode637
637,4.35483870967742,1.129032258064516,cond_1,cond_1_rep1,barcode638
638,4.67741935483871,1.129032258064516,cond_1,cond_1_rep1,barcode639
639,5.0,1.129032258064516,cond_1,cond_1_rep1,barcode640
640,-5.0,1.451612903225806,cond_1,cond_1_rep1,barcode641
641,-4.67741935483871,1.451612903225806,cond_1,cond_1_rep1,barcode642
642,-4.354838709677419,1.451612903225806,cond_1,cond_1_rep1,barcode643
643,-4.032258064516129,1.451612903225806,cond_1,cond_1_rep1,barcode644
644,-3.709677419354839,1.451612903225806,cond_1,cond_1_rep1,barcode645
645,-3.3870967741935485,1.451612903225806,cond_1,cond_1_rep1,barcode646
646,-3.064516129032258,1.451612903225806,cond_1,cond_1_rep1,barcode647
647,-2.741935483870968,1.451612903225806,cond_1,cond_1_rep1,barcode648
648,-2.4193548387096775,1.451612903225806,cond_1,cond_1_rep1,barcode649
649,-2.096774193548387,1.451612903225806,cond_1,cond_1_rep1,barcode650
650,-1.774193548387097,1.451612903225806,cond_1,cond_1_rep1,barcode651
651,-1.4516129032258065,1.451612903225806,cond_1,cond_1_rep1,barcode652
652,-1.129032258064516,1.451612903225806,cond_1,cond_1_rep1,barcode653
653,-0.806451612903226,1.451612903225806,cond_1,cond_1_rep1,barcode654
654,-0.48387096774193594,1.451612903225806,cond_1,cond_1_rep1,barcode655
655,-0.16129032258064502,1.451612903225806,cond_1,cond_1_rep1,barcode656
656,0.16129032258064502,1.451612903225806,cond_1,cond_1_rep1,barcode657
657,0.48387096774193505,1.451612903225806,cond_1,cond_1_rep1,barcode658
658,0.806451612903226,1.451612903225806,cond_1,cond_1_rep1,barcode659
659,1.129032258064516,1.451612903225806,cond_1,cond_1_rep1,barcode660
660,1.451612903225806,1.451612903225806,cond_1,cond_1_rep1,barcode661
661,1.774193548387097,1.451612903225806,cond_1,cond_1_rep1,barcode662
662,2.096774193548387,1.451612903225806,cond_1,cond_1_rep1,barcode663
663,2.419354838709677,1.451612903225806,cond_1,cond_1_rep1,barcode664
664,2.741935483870968,1.451612903225806,cond_1,cond_1_rep1,barcode665
665,3.064516129032258,1.451612903225806,cond_1,cond_1_rep1,barcode666
666,3.387096774193548,1.451612903225806,cond_1,cond_1_rep1,barcode667
667,3.709677419354838,1.451612903225806,cond_1,cond_1_rep1,barcode668
668,4.032258064516128,1.451612903225806,cond_1,cond_1_rep1,barcode669
669,4.35483870967742,1.451612903225806,cond_1,cond_1_rep1,barcode670
670,4.67741935483871,1.451612903225806,cond_1,cond_1_rep1,barcode671
671,5.0,1.451612903225806,cond_1,cond_1_rep1,barcode672
672,-5.0,1.774193548387097,cond_1,cond_1_rep1,barcode673
673,-4.67741935483871,1.774193548387097,cond_1,cond_1_rep1,barcode674
674,-4.354838709677419,1.774193548387097,cond_1,cond_1_rep1,barcode675
675,-4.032258064516129,1.774193548387097,cond_1,cond_1_rep1,barcode676
676,-3.709677419354839,1.774193548387097,cond_1,cond_1_rep1,barcode677
677,-3.3870967741935485,1.774193548387097,cond_1,cond_1_rep1,barcode678
678,-3.064516129032258,1.774193548387097,cond_1,cond_1_rep1,barcode679
679,-2.741935483870968,1.774193548387097,cond_1,cond_1_rep1,barcode680
680,-2.4193548387096775,1.774193548387097,cond_1,cond_1_rep1,barcode681
681,-2.096774193548387,1.774193548387097,cond_1,cond_1_rep1,barcode682
682,-1.774193548387097,1.774193548387097,cond_1,cond_1_rep1,barcode683
683,-1.4516129032258065,1.774193548387097,cond_1,cond_1_rep1,barcode684
684,-1.129032258064516,1.774193548387097,cond_1,cond_1_rep1,barcode685
685,-0.806451612903226,1.774193548387097,cond_1,cond_1_rep1,barcode686
686,-0.48387096774193594,1.774193548387097,cond_1,cond_1_rep1,barcode687
687,-0.16129032258064502,1.774193548387097,cond_1,cond_1_rep1,barcode688
688,0.16129032258064502,1.774193548387097,cond_1,cond_1_rep1,barcode689
689,0.48387096774193505,1.774193548387097,cond_1,cond_1_rep1,barcode690
690,0.806451612903226,1.774193548387097,cond_1,cond_1_rep1,barcode691
691,1.129032258064516,1.774193548387097,cond_1,cond_1_rep1,barcode692
692,1.451612903225806,1.774193548387097,cond_1,cond_1_rep1,barcode693
693,1.774193548387097,1.774193548387097,cond_1,cond_1_rep1,barcode694
694,2.096774193548387,1.774193548387097,cond_1,cond_1_rep1,barcode695
695,2.419354838709677,1.774193548387097,cond_1,cond_1_rep1,barcode696
696,2.741935483870968,1.774193548387097,cond_1,cond_1_rep1,barcode697
697,3.064516129032258,1.774193548387097,cond_1,cond_1_rep1,barcode698
698,3.387096774193548,1.774193548387097,cond_1,cond_1_rep1,barcode699
699,3.709677419354838,1.774193548387097,cond_1,cond_1_rep1,barcode700
700,4.032258064516128,1.774193548387097,cond_1,cond_1_rep1,barcode701
701,4.35483870967742,1.774193548387097,cond_1,cond_1_rep1,barcode702
702,4.67741935483871,1.774193548387097,cond_1,cond_1_rep1,barcode703
703,5.0,1.774193548387097,cond_1,cond_1_rep1,barcode704
704,-5.0,2.096774193548387,cond_1,cond_1_rep1,barcode705
705,-4.67741935483871,2.096774193548387,cond_1,cond_1_rep1,barcode706
706,-4.354838709677419,2.096774193548387,cond_1,cond_1_rep1,barcode707
707,-4.032258064516129,2.096774193548387,cond_1,cond_1_rep1,barcode708
708,-3.709677419354839,2.096774193548387,cond_1,cond_1_rep1,barcode709
709,-3.3870967741935485,2.096774193548387,cond_1,cond_1_rep1,barcode710
710,-3.064516129032258,2.096774193548387,cond_1,cond_1_rep1,barcode711
711,-2.741935483870968,2.096774193548387,cond_1,cond_1_rep1,barcode712
712,-2.4193548387096775,2.096774193548387,cond_1,cond_1_rep1,barcode713
713,-2.096774193548387,2.096774193548387,cond_1,cond_1_rep1,barcode714
714,-1.774193548387097,2.096774193548387,cond_1,cond_1_rep1,barcode715
715,-1.4516129032258065,2.096774193548387,cond_1,cond_1_rep1,barcode716
716,-1.129032258064516,2.096774193548387,cond_1,cond_1_rep1,barcode717
717,-0.806451612903226,2.096774193548387,cond_1,cond_1_rep1,barcode718
718,-0.48387096774193594,2.096774193548387,cond_1,cond_1_rep1,barcode719
719,-0.16129032258064502,2.096774193548387,cond_1,cond_1_rep1,barcode720
720,0.16129032258064502,2.096774193548387,cond_1,cond_1_rep1,barcode721
721,0.48387096774193505,2.096774193548387,cond_1,cond_1_rep1,barcode722
722,0.806451612903226,2.096774193548387,cond_1,cond_1_rep1,barcode723
723,1.129032258064516,2.096774193548387,cond_1,cond_1_rep1,barcode724
724,1.451612903225806,2.096774193548387,cond_1,cond_1_rep1,barcode725
725,1.774193548387097,2.096774193548387,cond_1,cond_1_rep1,barcode726
726,2.096774193548387,2.096774193548387,cond_1,cond_1_rep1,barcode727
727,2.419354838709677,2.096774193548387,cond_1,cond_1_rep1,barcode728
728,2.741935483870968,2.096774193548387,cond_1,cond_1_rep1,barcode729
